x_um,x_over_WB,NA_cm-3,nB_cm-3,nB_normalized,eta_0_means_linear
0.005837228714524207,0.11674457429048414,7.917661874803064e+16,64744548.87699492,0.9587406583612551,2.0
0.005920617696160266,0.11841235392320533,7.891296041221592e+16,64699842.82927985,0.9580786488737767,2.0
0.006004006677796327,0.12008013355592653,7.86501800593101e+16,64654987.41291759,0.9574144275275762,2.0
0.006087395659432386,0.12174791318864774,7.83882747656279e+16,64609982.128848344,0.95674798693255,2.0
0.006170784641068447,0.12341569282136894,7.812724161721997e+16,64564826.47634482,0.9560793196739024,2.0
0.006254173622704508,0.12508347245409016,7.786707770984038e+16,64519519.95300676,0.9554084183120639,2.0
0.006337562604340567,0.12675125208681134,7.760778014891438e+16,64474062.05475537,0.9547352753826096,2.0
0.006420951585976627,0.12841903171953253,7.734934604950613e+16,64428452.275827594,0.9540598833961739,2.0
0.006504340567612688,0.13008681135225375,7.709177253628664e+16,64382690.108770594,0.9533822348383683,2.0
0.006587729549248747,0.13175459098497494,7.68350567435018e+16,64336775.044436045,0.9527023221696981,2.0
0.006671118530884808,0.13342237061769616,7.65791958149404e+16,64290706.57197454,0.9520201378254786,2.0
0.006754507512520867,0.13509015025041735,7.632418690390253e+16,64244484.17882977,0.9513356742157492,2.0
0.0068378964941569285,0.13675792988313856,7.607002717316768e+16,64198107.350733,0.9506489237251916,2.0
0.006921285475792988,0.13842570951585975,7.581671379496336e+16,64151575.57169723,0.9499598787130434,2.0
0.007004674457429049,0.14009348914858097,7.556424395093357e+16,64104888.32401144,0.9492685315130129,2.0
0.007088063439065108,0.14176126878130216,7.531261483210742e+16,64058045.088234924,0.948574874433195,2.0
0.007171452420701169,0.14342904841402337,7.50618236388679e+16,64011045.34319144,0.9478788997559845,2.0
0.007254841402337228,0.14509682804674456,7.481186758092075e+16,63963888.56596341,0.947180599737991,2.0
0.007338230383973289,0.14676460767946578,7.456274387726338e+16,63916574.23188615,0.946479966609952,2.0
0.007421619365609349,0.14843238731218697,7.431444975615395e+16,63869101.81454198,0.9457769925766474,2.0
0.007505008347245408,0.15010016694490816,7.406698245508053e+16,63821470.78575441,0.945071669816812,2.0
0.007588397328881469,0.15176794657762938,7.382033922073035e+16,63773680.61558224,0.944363990483049,2.0
0.007671786310517528,0.15343572621035056,7.35745173089592e+16,63725730.77231368,0.9436539467017422,2.0
